scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
1,0.43821844355895756,0.43821844355895756,20.583633776243147,0.12352913921870559,-21.795191248248553
2,-8.69077274746186,-8.69077274746186,21.301726197173604,-0.320416298193352,-23.532484704672846
3,20.96770126884744,20.96770126884744,21.531269242057384,0.9915307844614649,-11.461690684895762
4,57.42763823339547,57.42763823339547,21.523223882737195,2.217402721721546,-8.761553984375738
5,23.029496553471994,23.029496553471994,19.230318007393766,1.1741411017516037,-11.167574319031123
6,19.576944672614303,19.576944672614303,20.365452162525322,0.9799315208333934,-15.22680688335441
7,-7.746947492487943,-7.746947492487943,21.375002773040332,-0.2707645035960086,-20.708016448394805
8,42.89032490151499,42.89032490151499,21.053250792210427,1.8011992982766931,-15.17446917068154
9,-9.145870404975076,-9.145870404975076,21.406839805570705,-0.3412750782134027,-28.41419330383098
10,20.16260330014945,20.16260330014945,19.895065715540184,1.0225828221441904,-12.814590061978958
11,-6.68769057407842,-6.68769057407842,20.427095573015684,-0.23714429676682247,-16.644236870648278
12,10.200238323021061,10.200238323021061,21.387098046599505,0.5606711562418184,-22.291650536438393
13,-26.28886375140186,-26.28886375140186,21.02125211328196,-1.3452688111779814,-32.74220837735069
14,31.886551281031792,31.886551281031792,20.290163616995592,1.4657553454691072,-9.41948844523255
15,4.283786495738662,4.283786495738662,19.906168941789424,0.30990797902057415,-16.26233435108406
16,-0.9681146252386585,-0.9681146252386585,20.109217801312486,0.05178869812583887,-21.235263664175942
17,-4.515413298728532,-4.515413298728532,20.745856156746743,-0.11944371292824707,-23.245066478417858
18,46.05044266705083,46.05044266705083,20.63002261232575,1.9400212186314343,-7.665260629226308
19,-1.6760512121637205,-1.6760512121637205,22.38037873812782,0.03614657490579832,-18.026633152876087
20,18.24940743735808,18.24940743735808,20.078028105887153,0.935203406371265,-17.011081390748885
21,-13.699381855666704,-13.699381855666704,21.129568064560214,-0.5918605494089804,-30.588559866026078
22,-20.01976757962033,-20.01976757962033,20.240171797511845,-1.0023845319135622,-24.338645004077588
23,5.424574202852073,5.424574202852073,20.707748891268306,0.3583168627078734,-19.846273261558462
24,-0.9632749317371014,-0.9632749317371014,20.845433000683826,0.05763153087870576,-22.09163546951944
25,11.883668879530518,11.883668879530518,21.03670340254439,0.6387850922604312,-9.43368981530196
26,0.30763704795342406,0.30763704795342406,22.466502429210813,0.12562338820259994,-17.82740379182385
27,34.61506684534863,34.61506684534863,22.080612030653402,1.4566615999019406,-9.85990489443229
28,-30.095910794846937,-30.095910794846937,20.90596402033738,-1.6072917003962583,-35.76613334237446
29,-18.96378463194308,-18.96378463194308,20.39545965393947,-0.9286941095941965,-23.270359343830666
30,9.102702813797968,9.102702813797968,21.660131778474227,0.5102815164985495,-19.681528130122693
31,39.485252303475704,39.485252303475704,20.56059323074709,1.7218615431683753,-8.561824375224301
32,-12.237822501937446,-12.237822501937446,20.18908795553133,-0.5458252814477691,-22.725397009123682
33,4.118521735323877,4.118521735323877,19.29363251072446,0.3053237564051231,-18.39252322525295
34,4.3760738058820525,4.3760738058820525,21.424474081301774,0.30684528831187097,-18.289644198986114
35,8.52910474407369,8.52910474407369,22.310275912015136,0.4778096626317577,-17.75150114935283
36,16.925001173123142,16.925001173123142,20.47013613615583,0.8659343107086657,-12.231144805836806
37,-19.465990847706372,-19.465990847706372,21.78499510523637,-0.8848697785666397,-23.64104790578147
38,-4.108133064008667,-4.108133064008667,21.42499730617225,-0.08916539201386199,-18.41011042924815
39,20.425696489688463,20.425696489688463,20.980786166270395,0.9904857847789247,-15.344733432360345
